ID,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,POBLACION,COB_AGUA,CONT_HD,DS_EMERG,ANIO,CORREL,FECHA_INICIO,PLAZO_DIAS,FECHA_FINAL,DESC_BREVE,DESC_DET
4231,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,101361,93,20.33534459,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4232,LAMBAYEQUE,CHICLAYO,LAGUNAS,140107,11133,78,6.965231759,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4233,LAMBAYEQUE,CHICLAYO,MONSEFU,140108,36820,77,9.902587891,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4234,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,140109,2594,67,8.107196808,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4235,LAMBAYEQUE,CHICLAYO,OYOTUN,140110,8333,46,5.603305817,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4236,LAMBAYEQUE,CHICLAYO,PATAPO,140117,25772,83,4.063637325,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4237,LAMBAYEQUE,CHICLAYO,PICSI,140111,14961,80,7.761279515,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4238,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,52971,81,13.94541386,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4239,LAMBAYEQUE,CHICLAYO,POMALCA,140118,27904,86,20.76827131,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4240,LAMBAYEQUE,CHICLAYO,PUCALA,140119,9136,79,6.071218763,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4241,LAMBAYEQUE,CHICLAYO,REQUE,140113,18391,72,8.530517033,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4242,LAMBAYEQUE,CHICLAYO,SANTA ROSA,140114,14468,81,3.836522511,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4243,LAMBAYEQUE,CHICLAYO,SAÑA,140115,12665,86,5.398740496,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4244,LAMBAYEQUE,CHICLAYO,TUMAN,140120,30359,93,5.580353328,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4245,LAMBAYEQUE,FERREÑAFE,CAÑARIS,140202,12517,18,18.32167053,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4246,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,140201,38990,91,6.727964674,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4247,LAMBAYEQUE,FERREÑAFE,INCAHUASI,140203,15674,41,19.22617449,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4248,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,140204,4266,86,10.98234558,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4249,LAMBAYEQUE,FERREÑAFE,PITIPO,140205,22483,68,13.13024793,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4250,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,140206,16238,87,10.99778748,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4251,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,140302,1685,74,20.11342076,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4252,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,140303,9970,60,6.679814475,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4253,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,140304,20968,79,5.338545118,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4254,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,85413,74,8.270698002,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4255,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,140305,21079,74,4.984139579,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4256,LAMBAYEQUE,LAMBAYEQUE,MORROPE,140306,58993,67,4.261748723,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4257,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,140307,36159,62,12.21240016,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4258,LAMBAYEQUE,LAMBAYEQUE,OLMOS,140308,58260,60,5.489395142,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4259,LAMBAYEQUE,LAMBAYEQUE,PACORA,140309,9413,77,5.722012111,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4260,LAMBAYEQUE,LAMBAYEQUE,SALAS,140310,14191,69,12.5745054,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4261,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,140311,19072,69,2.24339022,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4262,LAMBAYEQUE,LAMBAYEQUE,TUCUME,140312,25708,57,6.11227853,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4263,LIMA,BARRANCA,BARRANCA,150201,75269,91,17.05963135,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4264,LIMA,BARRANCA,PARAMONGA,150202,21852,93,9.294955662,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4265,LIMA,BARRANCA,PATIVILCA,150203,18359,90,20.34713963,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4266,LIMA,BARRANCA,SUPE,150204,26905,82,9.028141567,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4267,LIMA,BARRANCA,SUPE PUERTO,150205,13941,87,3.523604529,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4268,LIMA,CAJATAMBO,CAJATAMBO,150301,1838,89,21.62016514,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4269,LIMA,CAJATAMBO,GORGOR,150303,1523,47,22.77013942,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4270,LIMA,CAJATAMBO,HUANCAPON,150304,892,64,12.82488469,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4271,LIMA,CAJATAMBO,MANAS,150305,925,63,23.22083391,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
4272,LIMA,CANTA,CANTA,150401,2180,86,21.38167463,DS 089-2023-PCM,2023,DS 089,20230808,60,20231006,Prórroga del Estado de Emergencia  por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño,"Decreto Supremo que prorroga el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Amazonas, Áncash, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huánuco, Ica, Junín, La Libertad, Lambayeque, Lima, Moquegua, Pasco, Piura, San Martín, Tacna y Tumbes, por peligro inminente ante intensas precipitaciones pluviales (período 2023-2024) y posible Fenómeno El Niño"
