AÑO	MES	CONGLOME	VIVIENDA	HOGAR	CODPERSO	CODINFOR	UBIGEO	DOMINIO
2025	2	17274	80	11	1	1	120708	5
2025	2	17274	85	11	2	2	120708	5
2025	2	17274	86	11	2	2	120708	5
2025	2	17274	88	11	1	1	120708	5
2025	2	17276	3	11	1	1	120215	5
2025	2	17276	19	11	1	1	120215	5
2025	2	17276	50	11	1	1	120215	5
2025	2	17276	64	11	1	1	120215	5
2025	2	17276	77	11	2	2	120215	5
2025	2	17276	92	11	1	1	120215	5
2025	2	17276	106	11	1	1	120215	5
2025	2	17291	5	11	1	1	120708	5
2025	2	17291	6	11	1	1	120708	5
2025	2	17291	10	11	2	2	120708	5
2025	2	17291	37	11	1	1	120708	5
2025	2	17291	46	11	1	1	120708	5
2025	2	17291	47	11	2	2	120708	5
2025	2	17297	41	11	2	2	120302	7
2025	2	17297	42	11	1	1	120302	7
2025	2	17297	43	11	1	1	120302	7
2025	2	17297	44	11	2	2	120302	7
2025	2	17297	116	11	2	2	120302	7
2025	2	17297	117	11	3	3	120302	7
2025	2	17297	118	11	1	1	120302	7
2025	2	17297	119	11	4	4	120302	7
2025	2	17321	5	11	1	1	120601	7
2025	2	17321	6	11	5	5	120601	7
2025	2	17321	7	11	1	1	120601	7
2025	2	17321	8	11	1	1	120601	7
2025	2	17321	254	11	1	1	120601	7
2025	2	17321	255	11	1	1	120601	7
2025	2	17321	257	11	1	1	120601	7
2025	2	17328	11	11	2	2	130111	1
2025	2	17328	27	11	1	1	130111	1
2025	2	17328	42	11	1	0	130111	1
2025	2	17328	87	11	1	1	130111	1
2025	2	17328	134	11	3	3	130111	1
2025	2	17328	148	11	1	1	130111	1
2025	2	17338	50	11	2	2	130101	1
2025	2	17338	64	11	2	2	130101	1
2025	2	17338	80	11	1	1	130101	1
2025	2	17338	106	11	2	2	130101	1
2025	2	17361	10	12	2	2	130102	1
2025	2	17361	30	11	1	1	130102	1
2025	2	17361	69	11	2	2	130102	1
2025	2	17361	88	11	6	6	130102	1
2025	2	17361	107	11	1	1	130102	1
2025	2	17361	125	11	1	1	130102	1
2025	2	17368	12	11	1	1	130102	1
2025	2	17368	33	12	1	1	130102	1
2025	2	17368	33	22	3	3	130102	1
2025	2	17368	71	11	1	1	130102	1
2025	2	17368	92	11	4	4	130102	1
2025	2	17368	113	11	1	1	130102	1
2025	2	17368	134	11	2	2	130102	1
2025	2	17380	1	11	2	2	130101	1
2025	2	17380	16	11	3	3	130101	1
2025	2	17380	23	11	1	0	130101	1
2025	2	17380	31	11	1	1	130101	1
2025	2	17380	38	11	3	0	130101	1
2025	2	17380	53	11	1	1	130101	1
2025	2	17380	61	11	1	1	130101	1
2025	2	17380	68	11	1	1	130101	1
2025	2	17408	13	11	1	0	130101	1
2025	2	17408	23	11	4	4	130101	1
2025	2	17408	50	11	1	1	130101	1
2025	2	17408	97	11	2	0	130101	1
2025	2	17408	142	11	1	1	130101	1
2025	2	17423	22	11	1	0	130103	1
2025	2	17423	78	11	2	2	130103	1
2025	2	17423	99	11	1	0	130103	1
2025	2	17423	118	11	2	0	130103	1
2025	2	17432	15	11	1	1	130105	1
2025	2	17432	37	11	1	1	130105	1
2025	2	17432	57	11	2	0	130105	1
2025	2	17432	100	11	2	2	130105	1
2025	2	17432	143	11	1	1	130105	1
2025	2	17432	164	11	2	2	130105	1
2025	2	17442	36	11	2	0	130104	1
2025	2	17442	56	11	2	0	130104	1
2025	2	17442	77	11	1	1	130104	1
2025	2	17442	141	11	2	2	130104	1
2025	2	17442	162	11	1	0	130104	1
2025	2	17442	180	11	2	0	130104	1
2025	2	17447	14	11	1	1	130701	1
2025	2	17447	44	11	1	0	130701	1
2025	2	17447	103	11	1	1	130701	1
2025	2	17447	134	12	1	1	130701	1
2025	2	17447	134	22	1	1	130701	1
2025	2	17447	163	11	1	0	130701	1
2025	2	17447	194	11	1	1	130701	1
2025	2	17449	31	11	1	1	130106	1
2025	2	17449	60	11	1	1	130106	1
2025	2	17449	73	11	1	1	130106	1
2025	2	17449	86	11	3	3	130106	1
2025	2	17449	100	11	1	1	130106	1
2025	2	17449	114	11	1	1	130106	1
2025	2	17488	27	11	1	1	130208	1
2025	2	17488	77	11	1	1	130208	1
2025	2	17488	93	11	6	0	130208	1
2025	2	17488	126	11	2	2	130208	1
2025	2	17492	11	11	2	2	130702	1
2025	2	17492	33	11	5	5	130702	1
2025	2	17492	98	11	1	1	130702	1
2025	2	17492	120	11	2	2	130702	1
2025	2	17492	142	11	1	1	130702	1
2025	2	17511	4	11	1	1	130601	4
2025	2	17511	35	11	1	1	130601	4
2025	2	17511	52	11	2	2	130601	4
2025	2	17511	84	11	2	0	130601	4
2025	2	17511	98	11	2	2	130601	4
2025	2	17511	112	11	2	2	130601	4
2025	2	17518	18	11	2	2	130601	4
2025	2	17518	40	11	2	2	130601	4
2025	2	17518	86	11	1	1	130601	4
2025	2	17518	109	11	1	1	130601	4
2025	2	17518	132	11	1	1	130601	4
2025	2	17518	176	11	2	2	130601	4
2025	2	17523	25	11	1	1	130901	4
2025	2	17523	44	11	6	6	130901	4
2025	2	17523	83	11	1	0	130901	4
2025	2	17523	123	11	3	3	130901	4
2025	2	17523	142	11	1	0	130901	4
2025	2	17538	1	11	1	1	130902	4
2025	2	17538	2	11	1	1	130902	4
2025	2	17538	3	11	2	2	130902	4
2025	2	17538	4	11	3	3	130902	4
2025	2	17538	93	11	1	1	130902	4
2025	2	17538	94	11	1	1	130902	4
2025	2	17538	95	11	2	2	130902	4
2025	2	17538	96	11	2	2	130902	4
2025	2	17542	90	11	1	1	130808	4
2025	2	17542	91	11	1	1	130808	4
2025	2	17542	203	11	1	1	130808	4
2025	2	17542	204	11	2	2	130808	4
2025	2	17542	210	11	1	1	130808	4
2025	2	17542	211	11	1	1	130808	4
2025	2	17542	212	11	1	1	130808	4
2025	2	17542	217	11	2	2	130808	4
2025	2	17549	10	11	1	1	130305	4
2025	2	17549	22	11	2	2	130305	4
2025	2	17549	71	11	2	2	130305	4
2025	2	17549	84	11	1	1	130305	4
2025	2	17549	96	11	2	2	130305	4
2025	2	17549	108	11	2	2	130305	4
2025	2	17549	120	11	2	2	130305	4
2025	2	17549	141	11	2	2	130305	4
2025	2	17552	42	11	2	2	130906	4
2025	2	17552	43	11	2	2	130906	4
2025	2	17552	94	11	2	2	130906	4
2025	2	17552	95	11	2	2	130906	4
2025	2	17552	96	11	3	3	130906	4
2025	2	17552	105	11	1	1	130906	4
2025	2	17552	106	11	2	2	130906	4
2025	2	17552	108	11	1	1	130906	4
2025	2	17610	12	11	1	1	140105	1
2025	2	17610	28	11	4	0	140105	1
2025	2	17610	44	11	2	0	140105	1
2025	2	17610	58	11	2	0	140105	1
2025	2	17610	74	11	1	1	140105	1
2025	2	17610	89	11	3	3	140105	1
2025	2	17613	37	11	3	3	140101	1
2025	2	17613	56	11	2	2	140101	1
2025	2	17613	78	12	1	1	140101	1
2025	2	17613	78	22	1	1	140101	1
2025	2	17613	99	12	3	3	140101	1
2025	2	17613	99	22	5	0	140101	1
2025	2	17613	121	11	4	4	140101	1
2025	2	17613	142	11	1	1	140101	1
2025	2	17619	24	11	1	1	140105	1
2025	2	17619	42	11	2	2	140105	1
2025	2	17619	76	11	2	2	140105	1
2025	2	17619	94	11	1	0	140105	1
2025	2	17619	111	11	1	1	140105	1
2025	2	17621	9	11	1	1	140105	1
2025	2	17621	23	11	1	0	140105	1
2025	2	17621	36	11	1	1	140105	1
2025	2	17621	48	11	1	1	140105	1
2025	2	17621	76	11	4	0	140105	1
2025	2	17621	90	11	1	1	140105	1
2025	2	17621	128	11	1	1	140105	1
2025	2	17626	13	11	1	1	140101	1
2025	2	17626	45	11	1	0	140101	1
2025	2	17626	58	11	2	2	140101	1
2025	2	17626	72	11	2	0	140101	1
2025	2	17626	129	11	1	1	140101	1
2025	2	17626	143	11	1	1	140101	1
2025	2	17635	5	11	1	0	140105	1
2025	2	17635	26	11	1	1	140105	1
2025	2	17635	47	11	2	2	140105	1
2025	2	17635	87	11	2	2	140105	1
2025	2	17635	129	11	2	2	140105	1
2025	2	17641	3	11	1	1	140101	1
2025	2	17641	16	11	1	1	140101	1
2025	2	17641	41	11	1	0	140101	1
2025	2	17641	67	11	1	1	140101	1
2025	2	17641	79	11	1	1	140101	1
2025	2	17641	92	11	2	2	140101	1
2025	2	17641	105	11	1	1	140101	1
2025	2	17641	118	11	1	1	140101	1
2025	2	17666	15	11	1	1	140111	1
2025	2	17666	38	11	2	2	140111	1
2025	2	17666	56	11	1	1	140111	1
2025	2	17666	73	11	1	1	140111	1
2025	2	17666	94	11	1	1	140111	1
2025	2	17666	137	11	2	2	140111	1
2025	2	17672	12	11	1	1	140308	1
2025	2	17672	33	11	1	1	140308	1
2025	2	17672	71	11	1	1	140308	1
2025	2	17672	89	11	1	0	140308	1
2025	2	17672	107	11	2	2	140308	1
2025	2	17672	141	11	1	1	140308	1
2025	2	17680	12	11	1	1	140201	1
2025	2	17680	30	11	1	1	140201	1
2025	2	17680	47	11	2	2	140201	1
2025	2	17680	65	11	2	2	140201	1
2025	2	17680	84	11	1	1	140201	1
2025	2	17680	102	11	2	2	140201	1
2025	2	17686	13	11	1	1	140118	1
2025	2	17686	35	11	1	1	140118	1
2025	2	17686	56	11	3	3	140118	1
2025	2	17686	76	11	2	2	140118	1
2025	2	17686	99	11	2	0	140118	1
2025	2	17686	121	11	2	2	140118	1
2025	2	17704	16	11	1	1	140118	1
2025	2	17704	41	11	2	2	140118	1
2025	2	17704	89	11	3	3	140118	1
2025	2	17704	114	11	1	1	140118	1
2025	2	17704	139	11	1	1	140118	1
2025	2	17704	164	11	1	1	140118	1
2025	2	17716	21	11	1	1	140303	1
2025	2	17716	44	11	2	2	140303	1
2025	2	17716	84	11	1	1	140303	1
2025	2	17716	103	11	1	1	140303	1
2025	2	17716	123	11	1	1	140303	1
2025	2	17716	143	11	1	1	140303	1
2025	2	17729	17	11	1	1	140310	1
2025	2	17729	33	11	1	1	140310	1
2025	2	17729	48	11	1	1	140310	1
2025	2	17729	64	11	1	1	140310	1
2025	2	17729	80	11	2	2	140310	1
2025	2	17729	96	11	1	1	140310	1
2025	2	17734	9	11	1	1	140112	1
2025	2	17734	24	11	2	2	140112	1
2025	2	17734	38	11	1	1	140112	1
2025	2	17734	68	11	2	2	140112	1
2025	2	17734	82	11	1	1	140112	1
2025	2	17734	97	11	3	3	140112	1
2025	2	17759	13	11	2	2	140205	1
2025	2	17759	14	11	2	2	140205	1
2025	2	17759	15	11	2	2	140205	1
2025	2	17759	16	11	1	1	140205	1
2025	2	17759	157	11	2	2	140205	1
2025	2	17759	158	11	1	1	140205	1
2025	2	17759	159	11	2	2	140205	1
2025	2	17759	160	11	2	2	140205	1
2025	2	17771	29	11	1	1	140312	1
2025	2	17771	31	11	1	1	140312	1
2025	2	17771	32	11	2	2	140312	1
2025	2	17771	283	11	1	1	140312	1
2025	2	17771	284	11	2	2	140312	1
2025	2	17771	285	11	4	4	140312	1
2025	2	17771	286	11	1	1	140312	1
2025	2	17771	287	11	2	2	140312	1
2025	2	17775	33	11	2	2	140204	1
2025	2	17775	34	11	1	1	140204	1
2025	2	17775	35	11	1	1	140204	1
2025	2	17775	39	11	1	1	140204	1
2025	2	17775	81	11	2	2	140204	1
2025	2	17775	82	11	2	2	140204	1
2025	2	17775	83	11	1	1	140204	1
2025	2	17793	26	11	2	0	150131	8
2025	2	17793	48	11	1	0	150131	8
2025	2	17793	68	11	1	0	150131	8
2025	2	17793	88	11	1	0	150131	8
2025	2	17793	183	11	1	0	150131	8
2025	2	17807	16	11	1	1	150108	8
2025	2	17807	54	11	3	0	150108	8
2025	2	17807	72	11	5	0	150108	8
2025	2	17807	110	11	1	0	150108	8
2025	2	17807	147	11	1	1	150108	8
2025	2	17807	167	11	2	2	150108	8
2025	2	17807	185	11	3	0	150108	8
2025	2	17814	19	11	1	1	150128	8
2025	2	17814	50	11	2	0	150128	8
2025	2	17814	66	11	1	0	150128	8
2025	2	17814	98	11	4	4	150128	8
2025	2	17832	7	11	1	0	150106	8
2025	2	17832	20	11	1	0	150106	8
2025	2	17832	70	11	1	1	150106	8
2025	2	17832	93	11	1	0	150106	8
2025	2	17832	105	11	1	1	150106	8
2025	2	17837	5	11	1	1	150107	8
2025	2	17837	17	11	1	0	150107	8
2025	2	17837	28	11	1	1	150107	8
2025	2	17837	49	11	2	0	150107	8
2025	2	17837	60	11	1	0	150107	8
2025	2	17837	72	11	3	0	150107	8
2025	2	17837	82	11	1	1	150107	8
2025	2	17837	104	11	2	0	150107	8
2025	2	17865	11	11	1	1	150137	8
2025	2	17865	60	11	2	0	150137	8
2025	2	17865	85	11	2	2	150137	8
2025	2	17865	110	11	1	1	150137	8
2025	2	17865	154	11	1	0	150137	8
2025	2	17867	46	11	1	0	150134	8
2025	2	17867	70	11	3	3	150134	8
2025	2	17867	94	11	1	1	150134	8
2025	2	17867	143	11	1	1	150134	8
2025	2	17869	10	11	2	0	150142	8
2025	2	17869	28	11	3	0	150142	8
2025	2	17869	45	11	1	1	150142	8
2025	2	17869	80	11	1	0	150142	8
2025	2	17869	98	11	1	0	150142	8
2025	2	17869	116	11	1	0	150142	8
2025	2	17874	13	12	4	4	150132	8
2025	2	17874	13	22	1	1	150132	8
2025	2	17874	46	11	6	0	150132	8
2025	2	17874	83	11	1	1	150132	8
2025	2	17874	100	11	1	0	150132	8
2025	2	17874	118	13	1	0	150132	8
2025	2	17874	118	23	1	0	150132	8
2025	2	17899	53	11	3	0	150111	8
2025	2	17899	142	11	2	0	150111	8
2025	2	17899	176	11	1	0	150111	8
2025	2	17899	264	11	1	1	150111	8
2025	2	17913	73	11	1	0	150101	8
2025	2	17913	88	11	1	0	150101	8
2025	2	17913	105	11	1	0	150101	8
2025	2	17930	6	12	4	0	150123	8
2025	2	17930	20	11	1	1	150123	8
2025	2	17930	33	11	1	1	150123	8
2025	2	17930	45	11	2	2	150123	8
2025	2	17930	59	11	2	2	150123	8
2025	2	17930	98	11	2	2	150123	8
2025	2	17937	9	11	1	0	150140	8
2025	2	17937	42	11	1	0	150140	8
2025	2	17937	50	11	1	1	150140	8
2025	2	17937	61	11	1	0	150140	8
2025	2	17937	94	11	1	0	150140	8
2025	2	17944	2	11	1	1	150132	8
2025	2	17944	20	11	2	2	150132	8
2025	2	17944	73	11	1	1	150132	8
2025	2	17944	90	11	2	2	150132	8
2025	2	17944	109	11	1	1	150132	8
2025	2	17944	144	11	1	1	150132	8
2025	2	17944	161	11	1	1	150132	8
2025	2	17971	4	11	1	0	150142	8
2025	2	17971	20	11	3	3	150142	8
2025	2	17971	48	11	1	1	150142	8
2025	2	17971	64	11	3	3	150142	8
2025	2	17971	98	11	1	0	150142	8
2025	2	17978	24	11	1	0	150101	8
2025	2	17978	42	11	1	0	150101	8
2025	2	17978	94	11	2	2	150101	8
2025	2	17978	112	11	3	0	150101	8
2025	2	17978	163	11	1	0	150101	8
2025	2	17978	180	11	1	0	150101	8
2025	2	17979	30	11	3	0	150121	8
2025	2	17979	45	11	3	0	150121	8
2025	2	17979	61	11	2	2	150121	8
2025	2	17979	136	11	1	0	150121	8
2025	2	17979	152	11	1	1	150121	8
2025	2	17991	32	11	2	0	150128	8
2025	2	17991	68	11	4	0	150128	8
2025	2	17991	80	11	2	0	150128	8
2025	2	17991	91	11	1	1	150128	8
2025	2	17991	102	11	1	1	150128	8
2025	2	18035	31	11	1	0	150114	8
2025	2	18035	58	11	1	0	150114	8
2025	2	18035	69	11	2	0	150114	8
2025	2	18035	85	11	3	3	150114	8
2025	2	18055	76	11	4	0	150137	8
2025	2	18055	118	11	1	0	150137	8
2025	2	18055	157	11	1	0	150137	8
2025	2	18055	176	11	1	1	150137	8
2025	2	18063	9	11	6	6	150128	8
2025	2	18063	28	11	1	0	150128	8
2025	2	18063	48	11	3	3	150128	8
2025	2	18063	67	11	1	0	150128	8
2025	2	18063	86	11	2	0	150128	8
2025	2	18063	125	11	1	0	150128	8
2025	2	18089	26	11	1	1	150101	8
2025	2	18089	40	11	1	1	150101	8
2025	2	18089	70	11	3	3	150101	8
2025	2	18089	99	11	2	2	150101	8
2025	2	18089	129	11	1	1	150101	8
2025	2	18121	8	11	2	0	150103	8
2025	2	18121	23	11	3	0	150103	8
2025	2	18121	77	11	4	0	150103	8
2025	2	18121	146	11	1	0	150103	8
2025	2	18124	33	11	1	0	150130	8
2025	2	18124	64	11	1	0	150130	8
2025	2	18124	95	11	1	0	150130	8
2025	2	18124	140	11	1	0	150130	8
2025	2	18133	20	11	1	0	150117	8
2025	2	18133	71	11	2	0	150117	8
2025	2	18133	106	11	2	2	150117	8
2025	2	18133	124	11	2	0	150117	8
2025	2	18133	141	11	2	0	150117	8
2025	2	18133	158	11	4	0	150117	8
2025	2	18166	10	11	2	2	150118	8
2025	2	18166	22	11	1	1	150118	8
2025	2	18166	33	11	2	2	150118	8
2025	2	18166	45	11	4	0	150118	8
2025	2	18166	56	11	1	0	150118	8
2025	2	18171	10	11	1	0	150136	8
2025	2	18171	34	11	1	0	150136	8
2025	2	18171	68	11	1	0	150136	8
2025	2	18171	84	11	2	0	150136	8
2025	2	18171	111	11	1	0	150136	8
2025	2	18189	1	11	1	0	150106	8
2025	2	18189	16	11	1	0	150106	8
2025	2	18189	47	11	2	2	150106	8
2025	2	18189	62	11	1	1	150106	8
2025	2	18189	78	11	1	0	150106	8
2025	2	18189	93	11	1	1	150106	8
2025	2	18196	19	11	4	0	150118	8
2025	2	18196	38	11	2	0	150118	8
2025	2	18196	56	11	2	2	150118	8
2025	2	18201	16	11	1	0	150142	8
2025	2	18201	38	11	2	0	150142	8
2025	2	18201	61	11	1	0	150142	8
2025	2	18201	151	11	1	0	150142	8
2025	2	18205	22	11	1	1	150135	8
2025	2	18205	36	11	2	2	150135	8
2025	2	18205	51	11	1	1	150135	8
2025	2	18205	65	11	1	1	150135	8
2025	2	18205	108	11	1	0	150135	8
2025	2	18217	8	11	3	0	150101	8
2025	2	18217	80	11	1	1	150101	8
2025	2	18230	49	11	1	0	150132	8
2025	2	18230	76	11	1	1	150132	8
2025	2	18230	90	11	2	2	150132	8
2025	2	18230	116	11	4	4	150132	8
2025	2	18249	4	11	1	0	150143	8
2025	2	18249	24	11	1	0	150143	8
2025	2	18249	62	11	2	0	150143	8
2025	2	18249	82	11	3	0	150143	8
2025	2	18249	101	11	1	0	150143	8
2025	2	18249	121	11	2	0	150143	8
2025	2	18253	4	11	1	1	150135	8
2025	2	18253	30	11	1	1	150135	8
2025	2	18253	83	11	2	0	150135	8
2025	2	18253	96	11	1	0	150135	8
2025	2	18264	96	11	5	5	150105	8
2025	2	18264	177	11	1	1	150105	8
2025	2	18264	206	11	1	0	150105	8
2025	2	18271	5	11	1	0	150108	8
2025	2	18271	499	11	1	0	150108	8
2025	2	18328	7	11	1	0	150105	8
2025	2	18328	96	11	1	0	150105	8
2025	2	18328	114	11	1	0	150105	8
2025	2	18328	131	11	2	2	150105	8
2025	2	18328	148	11	1	1	150105	8
2025	2	18328	165	12	1	1	150105	8
2025	2	18333	8	11	1	0	150135	8
2025	2	18333	21	11	1	0	150135	8
2025	2	18333	48	11	2	2	150135	8
2025	2	18333	61	11	2	0	150135	8
2025	2	18333	88	11	2	0	150135	8
2025	2	18341	13	11	2	0	150111	8
2025	2	18341	58	11	2	2	150111	8
2025	2	18341	101	11	1	1	150111	8
2025	2	18341	122	11	1	1	150111	8
2025	2	18356	6	11	1	0	150118	8
2025	2	18356	21	11	1	0	150118	8
2025	2	18356	51	11	2	0	150118	8
2025	2	18356	80	11	3	0	150118	8
2025	2	18356	95	11	1	0	150118	8
2025	2	18356	124	11	2	0	150118	8
2025	2	18360	10	11	1	1	150205	2
2025	2	18360	26	11	1	1	150205	2
2025	2	18360	42	11	3	3	150205	2
2025	2	18360	58	11	1	1	150205	2
2025	2	18360	91	11	2	0	150205	2
2025	2	18360	138	11	1	0	150205	2
2025	2	18372	10	11	1	1	150204	2
2025	2	18372	43	11	3	3	150204	2
2025	2	18372	59	11	1	1	150204	2
2025	2	18372	77	11	1	0	150204	2
2025	2	18372	92	11	4	0	150204	2
2025	2	18372	137	11	1	1	150204	2
2025	2	18388	12	11	2	2	150201	2
2025	2	18388	54	11	2	0	150201	2
2025	2	18388	76	11	1	1	150201	2
2025	2	18388	96	11	2	2	150201	2
2025	2	18388	116	11	2	2	150201	2
2025	2	18388	135	11	1	1	150201	2
2025	2	18389	23	11	1	1	150812	2
2025	2	18389	35	11	1	1	150812	2
2025	2	18389	48	11	3	3	150812	2
2025	2	18389	61	11	1	0	150812	2
2025	2	18389	89	11	1	1	150812	2
2025	2	18389	100	11	3	3	150812	2
2025	2	18423	14	11	1	1	150601	2
2025	2	18423	57	11	2	2	150601	2
2025	2	18423	79	11	2	0	150601	2
2025	2	18423	100	11	1	1	150601	2
2025	2	18423	122	12	2	2	150601	2
2025	2	18423	122	22	1	1	150601	2
2025	2	18423	142	11	1	1	150601	2
2025	2	18425	5	11	1	1	150801	2
2025	2	18425	18	11	1	0	150801	2
2025	2	18425	31	11	1	0	150801	2
2025	2	18425	56	11	1	1	150801	2
2025	2	18425	70	11	1	1	150801	2
2025	2	18425	83	11	2	0	150801	2
2025	2	18428	19	11	1	1	150512	2
2025	2	18428	45	11	1	0	150512	2
2025	2	18428	70	12	1	0	150512	2
2025	2	18428	70	22	1	1	150512	2
2025	2	18428	95	11	3	3	150512	2
2025	2	18428	196	11	1	0	150512	2
2025	2	18428	221	11	1	1	150512	2
2025	2	18464	23	11	1	0	150501	2
2025	2	18464	36	11	1	1	150501	2
2025	2	18464	64	11	1	1	150501	2
2025	2	18464	91	11	1	1	150501	2
2025	2	18479	22	11	1	0	150501	2
2025	2	18479	26	11	2	0	150501	2
2025	2	18479	33	11	1	0	150501	2
2025	2	18479	37	11	1	1	150501	2
2025	2	18488	48	11	1	1	150505	2
2025	2	18488	118	11	1	1	150505	2
2025	2	18488	141	11	1	1	150505	2
2025	2	18488	164	11	1	0	150505	2
2025	2	18488	187	11	2	2	150505	2
2025	2	18491	24	11	1	1	150507	2
2025	2	18491	110	11	1	1	150507	2
2025	2	18491	132	11	2	0	150507	2
2025	2	18491	153	11	1	1	150507	2
2025	2	18491	173	11	1	1	150507	2
2025	2	18492	23	11	1	0	150801	2
2025	2	18492	42	11	3	0	150801	2
2025	2	18492	62	11	1	0	150801	2
2025	2	18492	121	11	2	0	150801	2
2025	2	18492	141	11	1	0	150801	2
2025	2	18505	51	11	2	0	150705	5
2025	2	18505	68	11	1	1	150705	5
2025	2	18505	88	11	1	0	150705	5
2025	2	18505	103	11	1	1	150705	5
2025	2	18505	119	11	2	2	150705	5
2025	2	18505	136	11	1	1	150705	5
2025	2	18506	14	11	1	0	150401	5
2025	2	18506	29	11	1	0	150401	5
2025	2	18506	44	11	9	0	150401	5
2025	2	18506	58	11	1	1	150401	5
2025	2	18506	90	11	1	1	150401	5
2025	2	18506	118	11	2	0	150401	5
2025	2	18531	6	11	2	2	150702	2
2025	2	18531	7	11	1	1	150702	2
2025	2	18531	8	11	2	2	150702	2
2025	2	18531	55	11	1	1	150702	2
2025	2	18531	56	11	1	0	150702	2
2025	2	18531	57	11	2	2	150702	2
2025	2	18531	59	11	1	0	150702	2
2025	2	18531	62	11	1	1	150702	2
2025	2	18544	29	11	1	1	150723	5
2025	2	18544	31	11	1	1	150723	5
2025	2	18544	32	11	1	1	150723	5
2025	2	18544	181	11	2	2	150723	5
2025	2	18544	182	11	1	1	150723	5
2025	2	18544	183	11	1	1	150723	5
2025	2	18544	187	11	1	0	150723	5
2025	2	18544	188	11	1	0	150723	5
2025	2	18545	11	11	2	2	150403	5
2025	2	18545	19	11	1	0	150403	5
2025	2	18545	31	11	1	0	150403	5
2025	2	18545	37	11	2	0	150403	5
2025	2	18545	44	11	1	0	150403	5
2025	2	18545	50	11	1	1	150403	5
2025	2	18556	1	11	1	1	150706	5
2025	2	18556	2	11	1	0	150706	5
2025	2	18556	4	11	1	1	150706	5
2025	2	18556	40	11	1	1	150706	5
2025	2	18556	42	11	2	2	150706	5
2025	2	18556	43	11	1	1	150706	5
2025	2	18562	7	11	2	2	150718	5
2025	2	18562	51	11	2	2	150718	5
2025	2	18562	109	11	1	1	150718	5
2025	2	18562	123	11	1	1	150718	5
2025	2	18567	10	11	2	2	160108	7
2025	2	18567	40	11	1	1	160108	7
2025	2	18567	52	11	1	1	160108	7
2025	2	18567	63	11	1	1	160108	7
2025	2	18567	73	11	4	4	160108	7
2025	2	18568	4	11	3	3	160112	7
2025	2	18568	33	11	3	3	160112	7
2025	2	18568	47	11	1	0	160112	7
2025	2	18568	63	12	1	1	160112	7
2025	2	18568	63	22	1	1	160112	7
2025	2	18568	76	11	1	1	160112	7
2025	2	18568	90	11	1	1	160112	7
2025	2	18568	116	11	1	1	160112	7
2025	2	18568	129	11	1	0	160112	7
2025	2	18582	11	11	2	2	160112	7
2025	2	18582	16	11	1	0	160112	7
2025	2	18582	27	11	1	1	160112	7
2025	2	18582	33	11	3	3	160112	7
2025	2	18582	39	11	2	2	160112	7
2025	2	18603	2	11	2	2	160112	7
2025	2	18603	16	11	1	1	160112	7
2025	2	18603	29	11	1	0	160112	7
2025	2	18603	42	11	2	2	160112	7
2025	2	18603	70	11	2	2	160112	7
2025	2	18603	94	11	5	5	160112	7
2025	2	18612	6	11	2	2	160101	7
2025	2	18612	24	11	1	1	160101	7
2025	2	18612	59	11	1	1	160101	7
2025	2	18612	76	12	4	4	160101	7
2025	2	18612	76	22	2	0	160101	7
2025	2	18612	94	12	1	0	160101	7
2025	2	18612	94	22	2	0	160101	7
2025	2	18612	111	11	1	1	160101	7
2025	2	18647	8	11	1	1	160108	7
2025	2	18647	27	11	1	1	160108	7
2025	2	18647	45	11	2	0	160108	7
2025	2	18647	64	11	2	2	160108	7
2025	2	18647	101	11	1	1	160108	7
2025	2	18647	119	11	1	1	160108	7
2025	2	18650	6	12	2	2	160101	7
2025	2	18650	6	22	1	1	160101	7
2025	2	18650	17	11	1	1	160101	7
2025	2	18650	38	11	1	1	160101	7
2025	2	18650	74	11	1	0	160101	7
2025	2	18650	83	11	2	2	160101	7
2025	2	18650	106	11	1	1	160101	7
2025	2	18668	6	11	2	2	160501	7
2025	2	18668	29	11	1	1	160501	7
2025	2	18668	74	11	3	3	160501	7
2025	2	18668	121	11	1	1	160501	7
2025	2	18668	144	11	2	2	160501	7
2025	2	18673	2	11	2	2	160301	7
2025	2	18673	11	11	1	1	160301	7
2025	2	18673	20	11	1	1	160301	7
2025	2	18673	28	11	1	1	160301	7
2025	2	18673	47	11	2	2	160301	7
2025	2	18673	56	11	2	2	160301	7
2025	2	18694	18	11	1	1	160701	7
2025	2	18694	37	11	4	4	160701	7
2025	2	18694	76	11	3	3	160701	7
2025	2	18694	113	11	2	2	160701	7
2025	2	18695	25	11	1	1	160201	7
2025	2	18695	78	11	2	2	160201	7
2025	2	18695	91	11	2	2	160201	7
2025	2	18699	3	11	1	1	160201	7
2025	2	18699	23	11	1	1	160201	7
2025	2	18699	63	11	2	2	160201	7
2025	2	18699	83	11	1	1	160201	7
2025	2	18699	100	11	2	2	160201	7
2025	2	18699	122	11	2	2	160201	7
2025	2	18726	72	11	1	1	160210	7
2025	2	18726	74	11	1	1	160210	7
2025	2	18726	186	11	3	3	160210	7
2025	2	18726	187	11	2	2	160210	7
2025	2	18726	188	11	1	1	160210	7
2025	2	18726	190	11	1	1	160210	7
2025	2	18726	191	11	2	2	160210	7
2025	2	18726	192	11	1	1	160210	7
2025	2	18735	42	11	2	2	160206	7
2025	2	18735	43	11	2	2	160206	7
2025	2	18735	44	11	1	1	160206	7
