ENCUESTA NACIONAL DE HOGARES
AÑO = 2024
TRIMESTRE = 4
MÓDULO: GOBERNABILIDAD, DEMOCRACIA Y TRANSPARENCIA
FUENTE: INSTITUTO NACIONAL DE ESTADÍSTICA E INFORMÁTICA
AÑO MES CONGLOME VIVIENDA HOGAR CODPERSO UBIGEO DOMINIO P1.01
2024 12 17657 76 11 2 140105 1 2
2024 12 17657 97 11 1 140105 1 3
2024 12 17657 123 11 2 140105 1 2
2024 12 17657 140 11 4 140105 1 2
2024 12 17667 41 11 1 140305 1 2
2024 12 17667 62 11 1 140305 1 9
2024 12 17667 81 11 2 140305 1 3
2024 12 17667 106 11 1 140305 1 3
2024 12 17667 149 11 1 140305 1 9
2024 12 17667 171 11 1 140305 1 2
2024 12 17681 1 11 2 140113 1 2
2024 12 17681 26 11 4 140113 1 9
2024 12 17681 50 11 1 140113 1 2
2024 12 17681 93 11 1 140113 1 2
2024 12 17681 115 11 2 140113 1 2
2024 12 17681 138 11 1 140113 1 2
2024 12 17691 6 11 1 140308 1 3
2024 12 17691 20 11 1 140308 1 2
2024 12 17691 65 11 6 140308 1 2
2024 12 17691 82 11 2 140308 1 2
2024 12 17691 96 11 2 140308 1 2
2024 12 17706 4 11 1 140115 1 3
2024 12 17706 17 11 1 140115 1 3
2024 12 17706 30 11 1 140115 1 2
2024 12 17706 57 11 3 140115 1 1
2024 12 17706 70 11 2 140115 1 3
2024 12 17706 83 11 1 140115 1 2
2024 12 17720 6 11 2 140311 1 3
2024 12 17720 20 11 2 140311 1 1
2024 12 17720 34 11 1 140311 1 9
2024 12 17720 62 11 3 140311 1 2
2024 12 17720 91 11 2 140311 1 1
2024 12 17727 74 11 7 140306 1 2
2024 12 17727 94 11 1 140306 1 2
2024 12 17727 114 11 6 140306 1 2
2024 12 17727 134 11 4 140306 1 2
2024 12 17727 154 11 1 140306 1 2
2024 12 17727 174 11 1 140306 1 2
2024 12 17730 93 11 3 140112 1 2
2024 12 17730 124 11 2 140112 1 9
2024 12 17748 5 11 1 140206 1 2
2024 12 17748 27 11 1 140206 1 2
2024 12 17748 90 11 2 140206 1 2
2024 12 17748 112 11 4 140206 1 2
2024 12 17748 131 11 1 140206 1 5
2024 12 17754 13 11 1 140112 1 2
2024 12 17754 14 11 2 140112 1 2
2024 12 17754 15 11 1 140112 1 2
2024 12 17754 16 11 1 140112 1 1
2024 12 17754 181 11 2 140112 1 2
2024 12 17754 182 11 4 140112 1 1
2024 12 17754 183 11 1 140112 1 1
2024 12 17754 184 11 2 140112 1 2
2024 12 17781 97 11 3 140306 1 3
2024 12 17781 98 11 2 140306 1 1
2024 12 17781 99 11 1 140306 1 1
2024 12 17781 100 11 1 140306 1 3
2024 12 17781 201 11 3 140306 1 2
2024 12 17781 203 11 1 140306 1 3
2024 12 17781 204 11 1 140306 1 2
2024 12 17811 16 11 1 150117 8 9
2024 12 17811 37 11 2 150117 8 9
2024 12 17811 82 11 1 150117 8 9
2024 12 17811 101 11 3 150117 8 9
2024 12 17811 122 11 1 150117 8 9
2024 12 17811 146 11 1 150117 8 2
2024 12 17828 10 11 1 150118 8 9
2024 12 17828 26 11 1 150118 8 9
2024 12 17828 60 11 1 150118 8 9
2024 12 17828 77 11 1 150118 8 1
2024 12 17828 94 11 1 150118 8 2
2024 12 17828 112 11 1 150118 8 9
2024 12 17834 4 11 1 150132 8 9
2024 12 17834 22 11 2 150132 8 5
2024 12 17834 33 11 1 150132 8 3
2024 12 17834 44 11 2 150132 8 2
2024 12 17834 48 11 1 150132 8 9
2024 12 17834 56 11 2 150132 8 1
2024 12 17838 10 11 2 150121 8 3
2024 12 17838 38 11 1 150121 8 9
2024 12 17838 55 11 2 150121 8 9
2024 12 17838 68 11 1 150121 8 9
2024 12 17838 77 11 1 150121 8 1
2024 12 17838 85 11 1 150121 8 9
2024 12 17847 36 11 1 150135 8 2
2024 12 17847 59 11 3 150135 8 1
2024 12 17847 107 11 1 150135 8 1
2024 12 17847 160 11 2 150135 8 9
2024 12 17847 176 11 2 150135 8 9
2024 12 17847 200 11 2 150135 8 1
2024 12 17847 224 11 1 150135 8 9
2024 12 17847 247 11 2 150135 8 9
2024 12 17856 17 11 3 150143 8 3
2024 12 17856 38 11 1 150143 8 1
2024 12 17856 78 11 4 150143 8 9
2024 12 17856 97 11 1 150143 8 9
2024 12 17856 116 11 4 150143 8 9
2024 12 17856 134 11 1 150143 8 1
2024 12 17876 2 11 1 150103 8 5
2024 12 17876 21 11 3 150103 8 9
2024 12 17876 56 11 2 150103 8 9
2024 12 17876 74 11 2 150103 8 9
2024 12 17876 91 11 1 150103 8 2
2024 12 17876 109 11 1 150103 8 1
2024 12 17895 12 11 4 150117 8 1
2024 12 17895 42 11 1 150117 8 9
2024 12 17895 58 11 2 150117 8 9
2024 12 17895 100 11 3 150117 8 9
2024 12 17895 122 11 3 150117 8 9
2024 12 17895 165 11 2 150117 8 9
2024 12 17895 186 11 4 150117 8 9
2024 12 17895 208 11 1 150117 8 9
2024 12 17897 31 11 1 150128 8 1
2024 12 17897 96 11 2 150128 8 9
2024 12 17897 229 11 2 150128 8 9
2024 12 17897 289 11 2 150128 8 2
2024 12 17897 354 11 2 150128 8 9
2024 12 17897 419 11 1 150128 8 2
2024 12 17923 15 11 1 150103 8 1
2024 12 17923 31 11 3 150103 8 5
2024 12 17923 44 11 1 150103 8 9
2024 12 17923 59 11 2 150103 8 5
2024 12 17923 73 11 2 150103 8 1
2024 12 17923 88 11 2 150103 8 1
2024 12 17945 6 11 1 150107 8 1
2024 12 17945 26 11 1 150107 8 9
2024 12 17945 64 11 1 150107 8 9
2024 12 17945 83 11 1 150107 8 2
2024 12 17945 102 11 1 150107 8 1
2024 12 17945 117 11 1 150107 8 2
2024 12 17945 158 11 1 150107 8 9
2024 12 17945 177 11 1 150107 8 9
2024 12 17954 11 11 3 150110 8 9
2024 12 17954 20 11 3 150110 8 1
2024 12 17954 54 11 2 150110 8 9
2024 12 17954 99 11 2 150110 8 9
2024 12 17954 105 11 2 150110 8 9
2024 12 17954 121 11 2 150110 8 9
2024 12 17954 139 11 1 150110 8 1
2024 12 17954 156 11 1 150110 8 9
2024 12 17966 2 11 2 150125 8 9
2024 12 17966 25 11 3 150125 8 9
2024 12 17966 64 11 2 150125 8 1
2024 12 17966 83 11 2 150125 8 9
2024 12 17966 103 11 2 150125 8 2
2024 12 17966 122 11 1 150125 8 9
2024 12 17976 4 11 2 150115 8 1
2024 12 17976 17 11 1 150115 8 9
2024 12 17976 31 11 2 150115 8 9
2024 12 17976 38 11 1 150115 8 9
2024 12 17976 72 11 7 150115 8 9
2024 12 17976 103 11 3 150115 8 9
2024 12 17981 1 11 1 150115 8 2
2024 12 17981 50 11 1 150115 8 1
2024 12 17981 64 11 2 150115 8 1
2024 12 17981 89 11 1 150115 8 9
2024 12 17981 99 11 3 150115 8 1
2024 12 17981 132 11 4 150115 8 1
2024 12 17981 147 11 1 150115 8 1
2024 12 17989 4 11 1 150117 8 9
2024 12 17989 60 11 4 150117 8 9
2024 12 17989 69 11 2 150117 8 2
2024 12 17989 102 11 2 150117 8 2
2024 12 17989 118 12 4 150117 8 2
2024 12 17989 118 22 2 150117 8 3
2024 12 17989 138 11 4 150117 8 9
2024 12 17989 155 11 5 150117 8 9
2024 12 17989 166 11 1 150117 8 9
2024 12 18014 9 11 2 150125 8 2
2024 12 18014 26 11 1 150125 8 2
2024 12 18014 43 11 1 150125 8 1
2024 12 18014 58 11 1 150125 8 1
2024 12 18014 109 11 2 150125 8 9
2024 12 18014 125 11 2 150125 8 9
2024 12 18034 24 11 1 150104 8 9
2024 12 18034 39 11 1 150104 8 3
2024 12 18034 63 11 1 150104 8 9
2024 12 18034 80 11 2 150104 8 1
2024 12 18034 96 11 1 150104 8 9
2024 12 18034 120 11 2 150104 8 9
2024 12 18034 133 11 1 150104 8 9
2024 12 18050 21 11 3 150110 8 9
2024 12 18050 26 11 1 150110 8 9
2024 12 18050 40 11 2 150110 8 9
2024 12 18050 53 11 5 150110 8 1
2024 12 18050 63 11 1 150110 8 1
2024 12 18050 87 11 1 150110 8 9
2024 12 18057 4 12 3 150108 8 9
2024 12 18057 4 22 1 150108 8 9
2024 12 18057 25 11 2 150108 8 9
2024 12 18057 67 11 1 150108 8 2
2024 12 18057 88 12 1 150108 8 9
2024 12 18057 88 22 1 150108 8 9
2024 12 18057 114 11 2 150108 8 5
2024 12 18057 129 11 3 150108 8 9
2024 12 18067 13 11 3 150142 8 9
2024 12 18067 27 11 2 150142 8 2
2024 12 18067 56 11 1 150142 8 9
2024 12 18067 71 11 3 150142 8 9
2024 12 18067 85 11 1 150142 8 1
2024 12 18067 100 11 1 150142 8 9
2024 12 18082 25 11 1 150114 8 3
2024 12 18082 41 11 2 150114 8 1
2024 12 18082 71 11 1 150114 8 3
2024 12 18082 86 11 2 150114 8 9
2024 12 18082 102 11 3 150114 8 2
2024 12 18082 132 11 4 150114 8 1
2024 12 18082 147 11 3 150114 8 1
2024 12 18097 3 11 1 150110 8 9
2024 12 18097 67 11 2 150110 8 9
2024 12 18097 92 11 2 150110 8 1
2024 12 18097 113 11 1 150110 8 1
2024 12 18097 160 11 2 150110 8 9
2024 12 18097 180 11 1 150110 8 9
2024 12 18109 2 11 1 150125 8 2
2024 12 18109 26 11 1 150125 8 1
2024 12 18109 71 11 1 150125 8 1
2024 12 18109 94 11 3 150125 8 3
2024 12 18109 116 11 1 150125 8 1
2024 12 18109 139 11 1 150125 8 1
2024 12 18132 58 11 2 150135 8 1
2024 12 18132 73 11 3 150135 8 9
2024 12 18132 89 11 1 150135 8 9
2024 12 18132 104 11 2 150135 8 9
2024 12 18132 135 11 1 150135 8 9
2024 12 18132 150 11 2 150135 8 9
2024 12 18144 6 11 1 150117 8 2
2024 12 18144 40 11 2 150117 8 9
2024 12 18144 58 11 4 150117 8 9
2024 12 18144 75 11 9 150117 8 9
2024 12 18144 92 11 4 150117 8 1
2024 12 18149 7 11 1 150103 8 2
2024 12 18149 17 11 4 150103 8 3
2024 12 18149 23 11 1 150103 8 2
2024 12 18149 27 11 2 150103 8 2
2024 12 18149 69 11 2 150103 8 2
2024 12 18149 105 11 1 150103 8 5
2024 12 18180 19 11 2 150135 8 2
2024 12 18180 35 11 1 150135 8 9
2024 12 18180 51 11 1 150135 8 9
2024 12 18180 99 11 1 150135 8 1
2024 12 18180 134 11 1 150135 8 9
2024 12 18187 73 11 1 150115 8 9
2024 12 18187 118 11 1 150115 8 9
2024 12 18187 132 11 2 150115 8 9
2024 12 18204 14 11 3 150106 8 9
2024 12 18204 31 11 2 150106 8 2
2024 12 18204 81 11 1 150106 8 2
2024 12 18204 97 11 3 150106 8 9
2024 12 18204 114 11 1 150106 8 9
2024 12 18206 24 11 4 150132 8 2
2024 12 18206 64 11 1 150132 8 9
2024 12 18206 84 11 1 150132 8 9
2024 12 18206 100 11 2 150132 8 1
2024 12 18219 73 11 2 150113 8 9
2024 12 18219 120 11 2 150113 8 9
2024 12 18219 144 11 1 150113 8 9
2024 12 18219 191 11 1 150113 8 9
2024 12 18228 16 11 2 150117 8 9
2024 12 18228 33 11 4 150117 8 1
2024 12 18228 103 11 3 150117 8 9
2024 12 18228 120 11 1 150117 8 9
2024 12 18228 154 11 2 150117 8 1
2024 12 18228 171 11 1 150117 8 2
2024 12 18239 1 11 1 150110 8 9
2024 12 18239 15 11 3 150110 8 9
2024 12 18239 56 11 2 150110 8 9
2024 12 18239 63 11 1 150110 8 9
2024 12 18239 91 11 2 150110 8 5
2024 12 18239 108 11 3 150110 8 9
2024 12 18257 7 11 1 150111 8 9
2024 12 18257 34 11 1 150111 8 5
2024 12 18257 48 11 1 150111 8 9
2024 12 18257 76 11 1 150111 8 1
2024 12 18257 90 11 2 150111 8 9
2024 12 18257 103 11 1 150111 8 1
2024 12 18263 25 11 1 150142 8 1
2024 12 18263 43 11 3 150142 8 1
2024 12 18263 44 11 4 150142 8 3
2024 12 18263 128 11 1 150142 8 1
2024 12 18263 129 11 1 150142 8 9
2024 12 18263 145 11 5 150142 8 9
2024 12 18266 11 11 2 150136 8 9
2024 12 18266 70 11 2 150136 8 2
2024 12 18266 110 11 2 150136 8 9
2024 12 18266 189 11 3 150136 8 9
2024 12 18269 72 11 1 150122 8 9
2024 12 18269 121 11 1 150122 8 9
2024 12 18311 25 11 1 150109 8 9
2024 12 18311 38 11 1 150109 8 1
2024 12 18311 51 11 1 150109 8 9
2024 12 18311 65 11 1 150109 8 9
2024 12 18311 93 11 1 150109 8 9
2024 12 18311 103 11 2 150109 8 1
2024 12 18314 157 11 1 150136 8 1
2024 12 18314 207 11 1 150136 8 9
2024 12 18314 253 11 1 150136 8 9
2024 12 18314 298 11 1 150136 8 9
2024 12 18314 435 11 1 150136 8 9
2024 12 18330 9 11 1 150108 8 9
2024 12 18330 26 11 1 150108 8 9
2024 12 18330 85 11 2 150108 8 1
2024 12 18330 101 11 2 150108 8 5
2024 12 18330 133 11 1 150108 8 2
2024 12 18336 5 11 1 150112 8 1
2024 12 18336 22 11 1 150112 8 9
2024 12 18336 53 11 1 150112 8 1
2024 12 18336 70 11 1 150112 8 9
2024 12 18336 87 11 1 150112 8 1
2024 12 18336 104 11 2 150112 8 9
2024 12 18362 4 11 1 150509 2 9
2024 12 18362 54 11 2 150509 2 2
2024 12 18362 68 11 1 150509 2 3
2024 12 18362 84 11 2 150509 2 9
2024 12 18362 103 11 3 150509 2 9
2024 12 18362 129 11 2 150509 2 9
2024 12 18374 10 11 2 150509 2 9
2024 12 18374 19 11 1 150509 2 9
2024 12 18374 33 11 2 150509 2 5
2024 12 18374 48 11 3 150509 2 2
2024 12 18374 77 11 2 150509 2 1
2024 12 18374 105 11 1 150509 2 5
2024 12 18378 10 11 1 150601 2 2
2024 12 18378 29 11 1 150601 2 5
2024 12 18378 67 11 2 150601 2 3
2024 12 18378 87 11 2 150601 2 5
2024 12 18378 106 11 1 150601 2 5
2024 12 18378 126 11 3 150601 2 9
2024 12 18392 6 11 1 150507 2 5
2024 12 18392 20 11 1 150507 2 5
2024 12 18392 34 11 2 150507 2 9
2024 12 18392 75 11 2 150507 2 9
2024 12 18392 101 11 1 150507 2 1
2024 12 18392 112 11 2 150507 2 9
2024 12 18416 14 11 2 150512 2 2
2024 12 18416 65 11 3 150512 2 3
2024 12 18416 101 11 1 150512 2 2
2024 12 18416 117 11 2 150512 2 1
2024 12 18416 135 11 1 150512 2 1
2024 12 18416 150 11 1 150512 2 2
2024 12 18421 17 11 3 150201 2 9
2024 12 18421 36 11 5 150201 2 1
2024 12 18421 55 11 1 150201 2 9
2024 12 18421 73 11 1 150201 2 9
2024 12 18421 111 11 1 150201 2 5
2024 12 18421 147 11 1 150201 2 3
2024 12 18426 91 11 1 150605 2 1
2024 12 18426 116 11 1 150605 2 9
2024 12 18426 141 11 1 150605 2 9
2024 12 18426 168 11 2 150605 2 9
2024 12 18449 11 11 2 150806 2 2
2024 12 18449 35 11 1 150806 2 2
2024 12 18449 59 11 1 150806 2 2
2024 12 18449 106 11 3 150806 2 2
2024 12 18449 130 11 1 150806 2 5
2024 12 18449 154 11 1 150806 2 9
2024 12 18466 41 11 1 150714 2 2
2024 12 18466 53 11 1 150714 2 2
2024 12 18490 15 11 1 150601 2 9
2024 12 18490 24 11 1 150601 2 9
2024 12 18490 73 11 1 150601 2 2
2024 12 18499 25 12 3 150728 2 9
2024 12 18499 25 22 2 150728 2 5
2024 12 18499 37 11 2 150728 2 1
2024 12 18499 50 11 1 150728 2 5
2024 12 18499 63 11 2 150728 2 9
2024 12 18499 90 11 1 150728 2 4
2024 12 18499 112 11 1 150728 2 5
2024 12 18500 44 11 4 150501 2 9
2024 12 18500 58 11 1 150501 2 9
2024 12 18500 91 11 1 150501 2 4
2024 12 18500 123 11 2 150501 2 9
2024 12 18514 41 11 2 150507 2 9
2024 12 18514 45 11 2 150507 2 9
2024 12 18514 46 11 2 150507 2 5
2024 12 18514 83 11 1 150507 2 5
2024 12 18514 84 11 1 150507 2 5
2024 12 18514 86 11 1 150507 2 2
2024 12 18514 89 12 1 150507 2 1
2024 12 18514 89 22 1 150507 2 1
2024 12 18514 91 11 2 150507 2 1
2024 12 18520 2 11 1 151023 2 3
2024 12 18520 9 11 1 151023 2 9
2024 12 18520 17 11 1 151023 2 3
2024 12 18520 30 11 1 151023 2 3
2024 12 18520 53 11 1 151023 2 3
2024 12 18520 75 11 1 151023 2 9
2024 12 18520 82 11 1 151023 2 9
2024 12 18530 71 11 1 150601 2 1
2024 12 18530 72 11 1 150601 2 1
2024 12 18530 202 11 1 150601 2 2
2024 12 18530 203 11 2 150601 2 1
2024 12 18530 204 11 2 150601 2 1
2024 12 18530 205 11 3 150601 2 1
2024 12 18535 54 11 2 150713 5 9
2024 12 18535 55 11 1 150713 5 2
2024 12 18535 57 11 2 150713 5 9
2024 12 18535 169 11 2 150713 5 5
2024 12 18535 171 11 1 150713 5 1
2024 12 18535 178 11 2 150713 5 1
2024 12 18535 179 11 1 150713 5 9
2024 12 18535 181 11 2 150713 5 1
2024 12 18536 5 11 1 150302 5 5
2024 12 18536 18 11 1 150302 5 5
2024 12 18536 26 11 1 150302 5 5
2024 12 18536 39 11 1 150302 5 5
2024 12 18536 60 11 1 150302 5 5
2024 12 18536 80 11 1 150302 5 5
2024 12 18536 91 11 1 150302 5 2
2024 12 18536 101 11 2 150302 5 5
2024 12 18558 61 11 1 150802 5 5
2024 12 18558 64 11 1 150802 5 9
2024 12 18558 163 11 1 150802 5 9
2024 12 18558 164 11 1 150802 5 9
2024 12 18558 166 11 1 150802 5 9
2024 12 18558 167 11 1 150802 5 9
2024 12 18558 168 11 1 150802 5 5
2024 12 18570 14 11 1 160113 7 3
2024 12 18570 38 11 3 160113 7 2
2024 12 18570 56 11 2 160113 7 2
2024 12 18570 91 11 1 160113 7 2
2024 12 18570 111 11 2 160113 7 2
2024 12 18570 161 11 3 160113 7 2
2024 12 18593 3 11 1 160113 7 2
2024 12 18593 36 11 2 160113 7 2
2024 12 18593 48 11 3 160113 7 2
2024 12 18593 69 13 1 160113 7 3
2024 12 18593 69 23 2 160113 7 2
2024 12 18593 69 33 2 160113 7 1
2024 12 18593 78 11 1 160113 7 2
2024 12 18593 87 11 2 160113 7 3
2024 12 18597 22 11 1 160101 7 2
2024 12 18597 35 12 2 160101 7 5
2024 12 18597 50 11 1 160101 7 1
2024 12 18597 66 11 1 160101 7 1
2024 12 18597 82 11 2 160101 7 1
2024 12 18597 97 11 1 160101 7 2
2024 12 18597 129 11 2 160101 7 2
2024 12 18597 145 11 1 160101 7 1
2024 12 18602 26 11 3 160113 7 2
2024 12 18602 54 11 7 160113 7 2
2024 12 18602 70 11 2 160113 7 9
2024 12 18602 104 11 1 160113 7 2
2024 12 18602 134 11 2 160113 7 1
2024 12 18626 10 11 1 160101 7 1
2024 12 18626 101 11 2 160101 7 2
2024 12 18638 4 11 2 160112 7 1
2024 12 18638 15 11 1 160112 7 1
2024 12 18638 67 11 3 160112 7 1
2024 12 18674 6 11 1 160510 7 2
2024 12 18674 33 11 2 160510 7 5
2024 12 18674 46 11 3 160510 7 2
2024 12 18674 60 11 1 160510 7 1
2024 12 18674 87 11 2 160510 7 5
2024 12 18674 100 11 1 160510 7 2
2024 12 18688 15 11 1 160801 7 2
2024 12 18688 47 11 1 160801 7 2
2024 12 18688 96 11 1 160801 7 2
2024 12 18688 112 11 1 160801 7 2
2024 12 18688 128 11 2 160801 7 5
2024 12 18688 144 11 2 160801 7 5
2024 12 18696 6 11 1 160801 7 5
2024 12 18696 66 11 1 160801 7 2
2024 12 18705 10 11 2 160301 7 2
2024 12 18705 44 11 2 160301 7 1
2024 12 18705 55 11 2 160301 7 2
2024 12 18705 78 11 3 160301 7 2
2024 12 18709 24 11 3 160201 7 1
2024 12 18709 40 11 1 160201 7 5
2024 12 18709 54 11 2 160201 7 5
2024 12 18709 70 11 1 160201 7 5
2024 12 18709 85 11 1 160201 7 1
2024 12 18709 116 11 2 160201 7 5
2024 12 18715 89 11 1 160201 7 5
2024 12 18715 90 11 1 160201 7 5
2024 12 18715 91 11 1 160201 7 5
2024 12 18715 92 11 1 160201 7 5
2024 12 18715 216 11 1 160201 7 2
2024 12 18715 224 11 2 160201 7 2
2024 12 18715 225 11 2 160201 7 2
2024 12 18761 13 11 1 160605 7 1
2024 12 18761 14 11 1 160605 7 2
2024 12 18761 15 11 1 160605 7 2
2024 12 18761 16 11 2 160605 7 2
2024 12 18761 140 11 1 160605 7 2
2024 12 18761 142 11 2 160605 7 1
2024 12 18761 143 11 4 160605 7 2
2024 12 18770 53 11 1 160202 7 5
2024 12 18770 54 11 2 160202 7 5
2024 12 18770 55 11 1 160202 7 1
2024 12 18770 56 11 3 160202 7 5
2024 12 18770 138 11 1 160202 7 5
2024 12 18770 139 11 1 160202 7 5
2024 12 18770 140 11 2 160202 7 5
2024 12 18774 17 11 2 160505 7 2
2024 12 18774 18 11 1 160505 7 1
2024 12 18774 19 11 2 160505 7 4
2024 12 18774 20 11 7 160505 7 2
2024 12 18774 106 11 3 160505 7 2
2024 12 18774 107 11 1 160505 7 5
2024 12 18774 108 11 1 160505 7 2
2024 12 18787 21 11 2 170101 7 1
2024 12 18787 41 11 1 170101 7 2
2024 12 18787 88 11 1 170101 7 1
2024 12 18787 102 11 2 170101 7 2
2024 12 18787 117 11 3 170101 7 2
2024 12 18787 131 11 1 170101 7 2
2024 12 18787 146 11 1 170101 7 2
2024 12 18787 158 11 1 170101 7 2
2024 12 18793 1 11 1 170101 7 1
2024 12 18793 26 11 1 170101 7 2
2024 12 18793 51 11 1 170101 7 2
2024 12 18793 75 11 1 170101 7 2
2024 12 18793 124 11 1 170101 7 2
2024 12 18793 150 11 1 170101 7 5
2024 12 18807 17 11 1 170101 7 2
2024 12 18807 34 11 1 170101 7 5
2024 12 18807 50 11 1 170101 7 2
2024 12 18807 67 11 1 170101 7 2
2024 12 18807 101 11 2 170101 7 4
2024 12 18807 118 11 3 170101 7 9
2024 12 18807 134 11 2 170101 7 1
2024 12 18807 151 11 2 170101 7 2
2024 12 18813 27 11 1 170101 7 1
2024 12 18813 52 11 1 170101 7 1
2024 12 18813 65 11 1 170101 7 2
2024 12 18813 102 11 2 170101 7 9
2024 12 18813 115 11 1 170101 7 2
2024 12 18848 5 11 1 170103 7 2
2024 12 18848 20 11 1 170103 7 2
2024 12 18848 35 11 1 170103 7 2
2024 12 18848 80 11 1 170103 7 2
2024 12 18848 95 11 1 170103 7 2
2024 12 18848 110 11 1 170103 7 9
2024 12 18858 24 11 1 170103 7 2
2024 12 18858 37 11 1 170103 7 2
2024 12 18858 50 11 1 170103 7 1
2024 12 18858 63 11 2 170103 7 2
2024 12 18858 77 11 2 170103 7 2
2024 12 18858 92 11 1 170103 7 2
2024 12 18872 33 11 2 170101 7 2
2024 12 18872 34 11 2 170101 7 1
2024 12 18872 35 11 3 170101 7 2
2024 12 18872 36 11 1 170101 7 1
2024 12 18872 37 11 2 170101 7 2
2024 12 18872 38 11 1 170101 7 4
2024 12 18872 39 11 1 170101 7 2
2024 12 18872 40 11 1 170101 7 2
2024 12 18886 16 11 1 180104 3 9
2024 12 18886 33 11 1 180104 3 1
2024 12 18886 68 11 3 180104 3 9
2024 12 18886 85 11 1 180104 3 1
2024 12 18886 102 11 3 180104 3 3
2024 12 18886 119 11 1 180104 3 5
2024 12 18894 1 11 1 180101 3 3
2024 12 18894 13 11 1 180101 3 1
2024 12 18894 37 11 1 180101 3 1
2024 12 18894 49 11 2 180101 3 5
2024 12 18894 60 11 1 180101 3 9
2024 12 18905 27 11 2 180101 3 1
2024 12 18905 66 11 2 180101 3 1
2024 12 18905 83 12 2 180101 3 1
2024 12 18905 83 22 1 180101 3 1
2024 12 18905 97 11 1 180101 3 1
2024 12 18905 130 11 1 180101 3 5
2024 12 18905 146 11 3 180101 3 1
2024 12 18924 5 11 5 180101 3 1
2024 12 18924 23 11 3 180101 3 5
2024 12 18924 40 11 1 180101 3 2
2024 12 18924 127 11 2 180101 3 1
2024 12 18924 142 11 1 180101 3 2
2024 12 18925 20 11 1 180101 3 1
2024 12 18925 50 11 1 180101 3 2
2024 12 18950 18 11 1 180301 3 2
2024 12 18950 48 11 1 180301 3 2
2024 12 18950 62 11 2 180301 3 1
2024 12 18950 79 11 2 180301 3 3
2024 12 18950 95 11 1 180301 3 1
2024 12 18962 13 11 2 180301 3 2
2024 12 18962 29 11 1 180301 3 2
2024 12 18962 58 11 2 180301 3 3
2024 12 18962 89 11 1 180301 3 1
2024 12 18962 102 11 2 180301 3 5
2024 12 18975 10 11 2 180301 3 5
2024 12 18975 26 11 1 180301 3 1
2024 12 18975 41 11 1 180301 3 3
2024 12 18975 72 11 1 180301 3 1
2024 12 18975 87 11 1 180301 3 3
2024 12 18982 57 11 1 180301 3 1
2024 12 18982 99 11 1 180301 3 1
2024 12 18982 119 11 1 180301 3 1
2024 12 18982 161 11 2 180301 3 2
2024 12 18996 39 11 2 180301 3 1
2024 12 18996 58 11 1 180301 3 2
2024 12 18996 78 11 1 180301 3 9
2024 12 18996 98 11 1 180301 3 2
2024 12 18996 137 11 2 180301 3 1
2024 12 19003 41 11 2 180301 3 1
2024 12 19003 61 11 3 180301 3 2
2024 12 19003 81 11 2 180301 3 1
2024 12 19003 101 11 1 180301 3 2
2024 12 19003 160 11 1 180301 3 9
2024 12 19018 13 11 1 180106 6 2
2024 12 19018 15 11 1 180106 6 5
2024 12 19018 16 11 1 180106 6 3
2024 12 19018 89 11 1 180106 6 1
2024 12 19018 90 11 3 180106 6 2
2024 12 19018 92 11 1 180106 6 2
2024 12 19018 93 11 3 180106 6 9
2024 12 19018 95 11 1 180106 6 2
2024 12 19022 3 11 2 180204 6 3
2024 12 19022 12 11 1 180204 6 9
2024 12 19022 32 11 1 180204 6 1
2024 12 19022 41 11 1 180204 6 1
2024 12 19022 51 11 1 180204 6 3
2024 12 19022 60 11 1 180204 6 9
2024 12 19022 78 11 2 180204 6 2
2024 12 19022 97 11 1 180204 6 5
2024 12 19043 13 11 1 180210 6 2
2024 12 19043 14 11 2 180210 6 5
2024 12 19043 16 11 2 180210 6 2
2024 12 19043 33 11 1 180210 6 1
2024 12 19043 37 11 1 180210 6 2
2024 12 19043 45 11 1 180210 6 2
2024 12 19043 47 11 2 180210 6 5
2024 12 19062 2 11 1 190101 5 3
2024 12 19062 12 11 4 190101 5 2
2024 12 19062 22 11 1 190101 5 2
2024 12 19062 32 11 1 190101 5 1
2024 12 19062 42 11 2 190101 5 1
2024 12 19062 50 11 1 190101 5 1
2024 12 19069 4 11 1 190113 5 3
2024 12 19069 21 11 1 190113 5 2
2024 12 19069 38 11 2 190113 5 2
2024 12 19069 55 11 1 190113 5 1
2024 12 19069 89 11 1 190113 5 1
2024 12 19069 124 11 1 190113 5 1
2024 12 19069 175 11 1 190113 5 1
2024 12 19078 21 11 2 190113 5 1
2024 12 19078 33 11 2 190113 5 2
2024 12 19078 48 11 1 190113 5 5
2024 12 19078 73 11 1 190113 5 2
2024 12 19078 86 11 4 190113 5 3
2024 12 19078 100 11 1 190113 5 2
2024 12 19108 6 11 1 190201 5 1
2024 12 19108 19 11 2 190201 5 1
2024 12 19108 30 11 1 190201 5 2
2024 12 19108 56 11 1 190201 5 2
2024 12 19108 92 11 2 190201 5 5
2024 12 19108 99 11 2 190201 5 2
2024 12 19121 3 11 2 190307 7 5
2024 12 19121 20 11 1 190307 7 2
2024 12 19121 71 11 1 190307 7 2
2024 12 19121 106 11 1 190307 7 5
2024 12 19121 123 11 1 190307 7 1
2024 12 19121 140 11 1 190307 7 5
2024 12 19123 5 11 2 190301 7 1
2024 12 19123 25 11 2 190301 7 1
